,COD_RH,                 GRUPO,                TITULO,                PAIS,                ISSN,                AÑO,                AUTORES,Unnamed: 7,Cuartil,Publindex
3062,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Las TIC y el aprendizaje de los trinomios,Colombia,2248762X,2017, SANDRA YANET VELAZCO FLOREZ,,No Clasificado,C
3063,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Objetos 3D en pantallas táctiles interactuando de gestos a acciones,Colombia,2248762X,2017, SANDRA YANET VELAZCO FLOREZ,,No Clasificado,C
3064,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER)," Early Warning Systems, Recurrent Risks and Location of Sensors in Bogota",,18650929,2017," GABRIEL ANDRES ALZATE ACUNA, ROBERTO FERRO ESCOBAR",,Q4,No Clasificado
3065,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Uso de conceptos estructurantes para la enseñanza de circuitos eléctricos en la Facultad de Ingeniera de la UD,Colombia,2248762X,2017, JORGE ENRIQUE SALAMANCA CESPEDES,,No Clasificado,C
3066,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Diseño de una trans receptor SDR de bajo coste basado en ingeniería del software para el seguimiento de pequeños satélites en órbita leo,Colombia,2248762X,2017," LUZ MARLENNY CANO ROMERO, ROBERTO FERRO ESCOBAR",,No Clasificado,C
3067,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Diseño de un modelo de ciclo parqueadero inteligente soportado en tecnología RFID/NFC y aplicación móvil sobre Android para la sede de ingeniería de la Universidad Distrital Francisco José de Caldas,Cuba,2248762X,2017," KATHERINE ANDREA CUARTAS CASTRO, ROBERTO FERRO ESCOBAR, JOSE CARLOS CRUZADO JIMENEZ",,No Clasificado,C
3068,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), A Software pilot application to calculate the parameters involved in subsidiaries interconnection,Colombia,01211129,2017, JORGE ENRIQUE SALAMANCA CESPEDES,,No Clasificado,A2
3069,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), SVM and ANFIS as channel selection models for the spectrum decision stage in cognitive radio networks,Bulgaria,13136569,2017," DANILO ALFONSO LOPEZ SARMIENTO, LEYDY JOHANA HERNANDEZ VIVEROS, EDWIN RIVAS TRUJILLO",,No Clasificado,No Clasificado
3070,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Analysis of multilayer neuronal networks modeling and long short-term memory,India,09754024,2017," DANILO ALFONSO LOPEZ SARMIENTO, LEYDY JOHANA HERNANDEZ VIVEROS, LUIS FERNANDO PEDRAZA MARTINEZ, NELSON ENRIQUE VERA PARRA",,No Clasificado,No Clasificado
3071,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), ¿Desarrollo de algoritmos para la selección de canales espectrales en redes inalámbricas de radio cognitivo usando las estrategias lectiva y proactiva,Colombia,01242253,2017, JORGE ENRIQUE SALAMANCA CESPEDES,,No Clasificado,B
3072,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Estimating SUs arrival for channel selection in Cognitive Radio.,Pakistán,18196608,2017," DANILO ALFONSO LOPEZ SARMIENTO, EDWIN RIVAS TRUJILLO, LUIS FERNANDO PEDRAZA MARTINEZ",,Q4,No Clasificado
3073,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Analysis of multi layer neuronal networks modeling and long short-term memory,India,09754024,2017," DANILO ALFONSO LOPEZ SARMIENTO, LEYDY JOHANA HERNANDEZ VIVEROS, NELSON ENRIQUE VERA PARRA, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,No Clasificado
3074,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), A model to determine the propagation losses based on the integration of Hata-Okumura and Wavelet Neural Model,España,16875877,2017," DANILO ALFONSO LOPEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ",,Q3,No Clasificado
3075,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Desarrollo de algoritmos para la selección de canales espectrales en redes inalámbricas de radio cognitiva usando las estrategias rectiva y proactiva.,Colombia,01242253,2017," DANILO ALFONSO LOPEZ SARMIENTO, JORGE ENRIQUE SALAMANCA CESPEDES, ADRIANA PATRICIA GALLEGO TORRES",,No Clasificado,B
3076,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Creating a cluster in Amazon to implement the Bayes classification algorithm,Pakistán,18196608,2017," DANILO ALFONSO LOPEZ SARMIENTO, PAULA ANDREA BARRAGAN GUZMAN, NANCY YANETH GELVEZ GARCIA",,Q4,No Clasificado
3077,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Learning: rompiendo fronteras,Colombia,2248762X,2017," SANDRA YANET VELAZCO FLOREZ, ALEXANDRA ABUCHAR PORRAS",,No Clasificado,C
3078,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), User characterization through dynamic bayesian networks in cognitive radio wireless networks,India,09754024,2016," DANILO ALFONSO LOPEZ SARMIENTO, EDWIN RIVAS TRUJILLO, NANCY YANETH GELVEZ GARCIA",,No Clasificado,No Clasificado
3079,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Performance study of 802.11p standard in vehicular networks,Pakistán,18196608,2016," DANILO ALFONSO LOPEZ SARMIENTO, NANCY YANETH GELVEZ GARCIA, OSCAR EDUARDO GUALDRON GUERRERO",,Q4,No Clasificado
3080,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Phasors from the linear algebra perspective applied to RLC circuits,Nigeria,19921950,2016, ORLANDO GARCIA HURTADO,,No Clasificado,No Clasificado
3081,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Propuesta de un protocolo de comunicaciones manet entre robots móviles usando teoría de nodos,Colombia,2248762X,2016," ANDRES ALEXANDER RODRIGUEZ FONSECA, ROBERTO FERRO ESCOBAR, RICARDO ALIRIO GONZALEZ BUSTAMANTE",,No Clasificado,C
3082,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Sistemas Integrados de Transporte soportados en el Internet de las Cosas,Colombia,2248762X,2016, KATHERINE ANDREA CUARTAS CASTRO,,No Clasificado,C
3083,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Simulación de redes ópticas flexibles de tercera generación con net2plan,Colombia,2248762X,2016, JORGE ENRIQUE SALAMANCA CESPEDES,,No Clasificado,C
3084,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Alternativas de solución al envenenamiento del protocolo en entornos LAN,Colombia,2248762X,2016, JORGE ENRIQUE SALAMANCA CESPEDES,,No Clasificado,C
3085,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), las infraestructuras de datos espaciales como apoyo al desarrollo de la ciudad inteligente,Colombia,2248762X,2016," SANDRA YANET VELAZCO FLOREZ, ALEXANDRA ABUCHAR PORRAS, GABRIEL ANDRES ALZATE ACUNA",,No Clasificado,C
3086,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Background and Analysis of co-creation: Path towards Innovation,India,09734562,2016, KATHERINE ANDREA CUARTAS CASTRO,,No Clasificado,No Clasificado
3087,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Comparison of neural network topologies for the classification of frogs by their songs,Suiza,14337479,2016, ROBERTO FERRO ESCOBAR,,Q2,No Clasificado
3088,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Módulo de potencia para un picosatélite experimental tipo cubesat,Colombia,2248762X,2016, JORGE ENRIQUE SALAMANCA CESPEDES,,No Clasificado,C
3089,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Las infraestructuras de datos espaciales como apoyo al desarrollo de la ciudad inteligente,Colombia,2248762X,2016, GABRIEL ANDRES ALZATE ACUNA,,No Clasificado,C
3090,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Difusión de la infraestructura de datos espaciales en Panamá,Colombia,2248762X,2016," SANDRA YANET VELAZCO FLOREZ, LUIS JOYANES AGUILAR, ALEXANDRA ABUCHAR PORRAS",,No Clasificado,C
3091,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Analysis of the IEEE 802.20 norm as the standard for developing new wireless technologies,India,09754024,2015," DANILO ALFONSO LOPEZ SARMIENTO, NELSON ENRIQUE VERA PARRA, NANCY YANETH GELVEZ GARCIA",,No Clasificado,No Clasificado
3092,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Desarrollo de un controlador PID por sintonización difusa aplicado a un sistema rotacional (péndulo invertido),Colombia,01211129,2015," KELVIN DE JESUS BELENO SAENZ, OSCAR EDUARDO GUALDRON GUERRERO, DANILO ALFONSO LOPEZ SARMIENTO",,No Clasificado,A2
3093,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Implementation of transition and coexistence mechanisms for IPV4-IPV6 protocols in computer centers on supported high performance academic networks,Colombia,16925238,2015," ROBERTO FERRO ESCOBAR, CARLOS ANDRES MARTINEZ ALAYON",,No Clasificado,C
3094,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Development of a Direct Neural Controller by Feedback Linearization (Narma-L2) for a Rotational System (Inverted Pendulum),Jordania,19918178,2015," DANILO ALFONSO LOPEZ SARMIENTO, OSCAR EDUARDO GUALDRON GUERRERO",,No Clasificado,No Clasificado
3095,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Analysis of transmission speed of AX.25 Protocol implemented in satellital earth station UPTC,Colombia,22487638,2015, ROBERTO FERRO ESCOBAR,,No Clasificado,C
3096,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Performance Measurement of Mobile Data Networks,Jordania,19918178,2015," DANILO ALFONSO LOPEZ SARMIENTO, NELSON ENRIQUE VERA PARRA, NANCY YANETH GELVEZ GARCIA",,No Clasificado,No Clasificado
3097,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER)," IMPLEMENTATION OF IT GOVERNANCE PROCEDURES RESEARCH NETWORK FOR ADVANCED TECHNOLOGY BASED ON ITIL, COBIT AND ISO 20000-27000",,2248762X,2015," GABRIEL ANDRES ALZATE ACUNA, ROBERTO FERRO ESCOBAR, GIOVANNY MAURICIO TARAZONA BERMUDEZ",,No Clasificado,C
3098,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER)," IMPLEMENTACIÓN DE PROCEDIMIENTOS DE GOBERNABILIDAD TI EN LA RED DE INVESTIGACIÓN DE TECNOLOGÍA AVANZADA BASADO EN ITIL, COBIT Y LA ISO 20000-27000",,2248762X,2015," GIOVANNY MAURICIO TARAZONA BERMUDEZ, ROBERTO FERRO ESCOBAR",,No Clasificado,C
3099,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Clasification methodology of Research topics based in decision trees: J48 and RandomTree,India,09734562,2015," KATHERINE ANDREA CUARTAS CASTRO, GIOVANNY MAURICIO TARAZONA BERMUDEZ, JOHN PETEARSON ANZOLA ANZOLA",,No Clasificado,No Clasificado
3100,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Análisis del Funcionamiento del Algoritmo de Balanceo de Carga LCM en Redes de Conmutación de Etiquetas Multiprotocolo Generalizado (GMPLS),Chile,07180764,2015," NANCY YANETH GELVEZ GARCIA, DANILO ALFONSO LOPEZ SARMIENTO, NELSON ENRIQUE VERA PARRA",,No Clasificado,No Clasificado
3101,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Using extended web technologies to develop Bluetooth multi-platform mobile applications for interact with smart things,Estados Unidos,15662535,2015," RUBEN ARISTIDES GONZALEZ CRESPO, VICENTE GARCIA DIAZ, JORDAN PASCUAL ESPADA",,Q1,No Clasificado
3102,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Development of a uml framework for smart cities with forecasting electrical consumption in Colombia,Colombia,22487638,2014, ROBERTO FERRO ESCOBAR,,No Clasificado,C
3103,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Predicción espectral en redes inalámbricas de Radio Cognitiva,Colombia,2248762X,2014," DANILO ALFONSO LOPEZ SARMIENTO, EDWIN RIVAS TRUJILLO, OSCAR EDUARDO GUALDRON GUERRERO",,No Clasificado,C
3104,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Mobile Web-Based System for Remote-Controlled Electronic Devices and Smart Objects,Estados Unidos,15728153,2014, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
3105,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Assignation Problems' Solutions by Parallel and Distributed Genetic Algorithms,Colombia,1312885X,2014," ORLANDO GARCIA HURTADO, ROBERTO MANUEL POVEDA CHAVES, EDUARDO CARDENAS GOMEZ",,No Clasificado,No Clasificado
3106,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Complexity analysis of a matchmaker based on hidden Markov model for decentralised grid scheduling,Inglaterra,17418488,2014," RUBEN ARISTIDES GONZALEZ CRESPO, HOLMAN DIEGO BOLIVAR BARON, MARIO MARTINEZ ROJAS",,Q4,No Clasificado
3107,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Conceptual Framework Language - CFL -,Colombia,00127353,2014," RUBEN ARISTIDES GONZALEZ CRESPO, JULIO BARON VELANDIA, VICTOR HUGO MEDINA GARCIA, SANDRO JAVIER BOLANOS CASTRO",,Q4,C
3108,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Design and Modeling to Generalized Linear Elements in a Vector Formatted Cartographic,Inglaterra,20058039,2014," RUBEN ARISTIDES GONZALEZ CRESPO, CARLOS ENRIQUE MONTENEGRO MARIN",,No Clasificado,No Clasificado
3109,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Assessment of Learning in Environments Interactive through Fuzzy Cognitive Maps,Alemania,14327643,2014," RUBEN ARISTIDES GONZALEZ CRESPO, HOLMAN DIEGO BOLIVAR BARON",,Q2,No Clasificado
3110,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Managing Projects and Organizations within Enterprise 2.0,Francia,00314773,2014," RUBEN ARISTIDES GONZALEZ CRESPO, VICTOR HUGO MEDINA GARCIA",,Q4,No Clasificado
3111,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Interoperabilidad entre plataformas heterogéneas GIS identidad de un modelo y servicios web en la georreferenciación,España,11319100,2014, SANDRA YANET VELAZCO FLOREZ,,No Clasificado,No Clasificado
3112,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), CONSIDERACIONES PARA EL DISEÑO DE UN MODELO DE GESTIÓN DEL CONOCIMIENTO APLICADO A LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Colombia,19093667,2013, ROBERTO FERRO ESCOBAR,,No Clasificado,C
3113,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), IT Projects & Their Specific Elements,Francia,00314773,2013, RUBEN ARISTIDES GONZALEZ CRESPO,,Q4,No Clasificado
3114,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Use of ARIMA Mathematical Analysis to Model the Implementation of Expert System Courses by Means of Free Software OpenSim and Sloodle Platforms in Virtual University Campuses,Estados Unidos,09574174,2013," RUBEN ARISTIDES GONZALEZ CRESPO, SANDRA YANET VELAZCO FLOREZ, ROBERTO FERRO ESCOBAR",,Q1,No Clasificado
3115,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), SISTEMA DE COMUNICACIÓN TCP/IP PARA EL CONTROL DE UNA INTERSECCIÓN DE TRÁFICO VEHICULAR,México,14057743,2013," DANILO ALFONSO LOPEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,No Clasificado
3116,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Modelado de pérdidas en una transmisión de video por medio de series de tiempo ARIMA y SARIMA,Colombia,0123921X,2013," CARLOS ANDRES MARTINEZ ALAYON, DANILO ALFONSO LOPEZ SARMIENTO",,No Clasificado,A2
3117,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Control of Attendance Applied in Higher Education through Mobile NFC Technologies,Estados Unidos,09574174,2013, RUBEN ARISTIDES GONZALEZ CRESPO,,Q1,No Clasificado
3118,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Annotation and Visualization in Android: An Application for Education and Real Time Information,España,19891660,2013, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
3119,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Modelado de perdidas en una transmisión de video por medio de series de tiempo ARIMA Y SARIMA,Colombia,0123921X,2013," DANILO ALFONSO LOPEZ SARMIENTO, CARLOS ANDRES MARTINEZ ALAYON",,No Clasificado,A2
3120,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), PERFORMANCE ASSESSMENT OF DIFFSERV AND INTSERV SERVICES IN QoS ON AN ACADEMIC NETWORK USING NS2,Colombia,19093667,2013," CARLOS ANDRES MARTINEZ ALAYON, DANILO ALFONSO LOPEZ SARMIENTO, JHON JAIME RAMIREZ OCHOA, RUBEN DARIO GOMEZ TOVAR",,No Clasificado,C
3121,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), IPTV: Next-generation network technologies and protocols,Reino Unido,19093667,2013, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3122,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Direccionamiento automático de antenas en estaciones terrenas de seguimiento a picosatelites,Colombia,0123921X,2013," ROBERTO FERRO ESCOBAR, JORGE ENRIQUE ESPINDOLA DIAZ",,No Clasificado,A2
3123,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Evaluación del establecimiento de la métrica de enrutamiento WCETT en una red de radio cognitiva,Colombia,22487638,2013," GABRIEL ALBERTO PUERTA APONTE, EDGAR ALIRIO AGUIRRE BUENAVENTURA",,No Clasificado,C
3124,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), La geolocalización al servicio de la sociedad,España,11319100,2013, SANDRA YANET VELAZCO FLOREZ,,No Clasificado,No Clasificado
3125,5315,Laboratorio de Investigación y desarrollo en Electrónica y Redes (LIDER), Herramientas GIS y Servicios Web en la Georreferenciación como instrumento en la adecuada gestión del territorio: Geoportal IDEChinácota,Colombia,0122820X,2013, SANDRA YANET VELAZCO FLOREZ,,No Clasificado,C
