COD_RH;                 GRUPO;                TITULO;                PAIS;                ISSN;                AÑO;                AUTORES;
1394;GIIRA; Supporting academic decision making at higher educational institutions using machine learning-based algorithms;Suiza;1432-7643;2018; CARLOS ENRIQUE MONTENEGRO MARIN, VICENTE GARCIA DIAZ, YURI VANESSA NIETO ACEVEDO, RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Visualizing security principles to access resources based on Linked Open Data: Case study Dbpedia;Japón;1343-4500;2018; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, ADRIANA CAROLINA GOMEZ ACOSTA, KEVIN STEVEN GORDILLO ORJUELA;
1394;GIIRA; Communication Infrastructure for Monitoring Heart Rate of Patients on the Cloud using IoT Devices;Japón;1343-4500;2018; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Towards the construction of a mechanism supported in fuzzy logic to evaluate the viability of businesses under the canvas model;Colombia;0120-8160;2018; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; A fuzzy logic system to evaluate levels of trust on linked open data resources;Colombia;0120-6230;2018; JHON FRANCINED HERRERA CUBIDES, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; VACIT: Tool for Consumption, Analysis and Machine Learning for LOD Resources on CKAN Instances;;2190-3018;2018; ALVARO VARON CAPERA, JHON FRANCINED HERRERA CUBIDES, CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; Evaluation of the Linked Open Data Quality Based on a Fuzzy Logic Model;Colombia;1868-4238;2018; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Natural language interface model for the evaluation of ergonomic routines in occupational health (ILENA);Estados Unidos;1868-5145;2018; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Towards the construction of a mechanism supported in fuzzy logic to evaluate the viability of business under the canvas model;;0120-8160;2018; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Uso de la lógica difusa como estrategia para evaluar las confianza y accesibilidad de los datasets publicados en SPARQL endpoints;Colombia;1794-4953;2018; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Hardware Firewall Bypass (HWFWBYPASS) Attack on pfSense;Pakistán;1816-949X;2017; JUAN MANUEL SANCHEZ CESPEDES, OCTAVIO SALCEDO PARRA;
1394;GIIRA; Blockchain: 3.0 the technological solution to face corruption;Colombia;1314-7641;2017; ROBERTO ALBEIRO PAVA DIAZ;
1394;GIIRA; M2M: technological basis for internet of things;Colombia;1314-7641;2017; ROBERTO ALBEIRO PAVA DIAZ;
1394;GIIRA; A System to Generate SignWriting for Video Tracks Enhancing Accessibility of Deaf People;;1989-1660;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Análisis de las condiciones y políticas laborales en el sector de las TIC en Colombia utilizando la teoría de juegos;Venezuela;0798-1015;2017; JUAN MANUEL SANCHEZ CESPEDES, OCTAVIO SALCEDO PARRA;
1394;GIIRA; Índice de calidad del agua recolectada en el río Bogotá: un análisis mediante la computación cognitiva Watson;Colombia;2145-9282;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Analysis of Safety Food and Considerations in the Rural Sector;Colombia;1816-949X;2017; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA;
1394;GIIRA; Analysis of Physico-chemical Variables and their Influence on Water Quality of the Bogota River using Data Mining;;1751-6536;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Visual analytics of Europeana digital library for reuse in learning environments: A premier systematic study;Reino Unido;1468-4527;2017; PAULO ALONSO GAONA GARCIA, SALVADOR SANCHEZ ALONSO;
1394;GIIRA; Solving multi-criteria group decision making problems under environments with a high number of alternatives using fuzzy ontologies and multi-granular linguistic modelling methods;;0950-7051;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Fuzzy Logic System Based on Canvas Model to Evaluate the Initial Viability of a Business Proposal;Alemania;1865-0929;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Fuzzy logic system based on canvas model to evaluate the initial viability of a business proposal;Alemania;1865-0929;2017; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, LAURA DANIELA ACOSTA CONTRERAS, ANDRES RICARDO BARRETO LOPEZ;
1394;GIIRA; : Metodología de la investigación en ingeniería - Methodology of engineering research;;0124-2253;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Designing Impact Indicators of the Information and Communications Technology in the Higher Education Institutions;Pakistán;1816-949X;2017; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, CESAR AUGUSTO HERNANDEZ SUAREZ;
1394;GIIRA; visual analytics of Europeana digtal library for reuse in learning environments: A premier systematic study;Reino Unido;1468-4527;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Sistema De Transmisión De Datos Topográficos Desde Un Colector Topográfico A La Estación Base Utilizando La Red De Telefonía Celular;Colombia;2248-762X;2017; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA;
1394;GIIRA; Ontological model based on web of trust to analyze the use of resources in learning environment;Colombia;1692-1798;2017; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; An Approach to Improve the Accuracy of Probabilistic Classifiers for decision support systems in sentiment Analysis.;;1568-4946;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Exploring the Relevance of Search Engines: An Overview of Google as a Case Study;España;1989-1660;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Local Governments and Their Relation with the Presence of Agricultural Organizational Hybrids in Colombia;Pakistán;1818-5800;2017; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, LUIS FERNANDO PEDRAZA MARTINEZ;
1394;GIIRA; La influencia del nivel de inseguridad de una región y la presencia de Meso-Organizaciones favorecen la prevalencia de híbridos-organizativos en el sector agrícola de Colombia;Venezuela;0798-1015;2017; JUAN MANUEL SANCHEZ CESPEDES, LUIS FERNANDO PEDRAZA MARTINEZ, JUAN PABLO RODRIGUEZ MIRANDA;
1394;GIIRA; Adaptive Contents for Interactive TV guided by Machine Learning Based on Predictive Sentiment Analysis of Data.;Colombia;1432-7643;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Metamodel for Integration of Internet of Things, Social Networks, the Cloud and Industry 4.0;;1568-4946;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Metamodel to support decision-making from open government data;Colombia;1868-5137;2017; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Trends and challenges of visual search interfaces in digital libraries and repositories;Estados Unidos;0264-0473;2017; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Índice de calidad del agua recolectada en el río Bogotá: un análisis mediante la computación cognitiva Watson;Colombia;2422-2399;2017; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Fuzzy Logic System Based on Canvas Model to Evaluate the Initial Viability of a Business Proposal;Colombia;1865-0929;2017; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Exploring the Relevance of Search Engines: An Overview of Google as a Case Study;Estados Unidos;1989-1660;2017; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Analysis of Security Mechanisms Based on Clusters IoT Environments;Estados Unidos;1989-1660;2017; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Analysis of Physico-chemical Variables and their Influence on Water Quality of the Bogota River using Data Mining;Estados Unidos;1751-6536;2017; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Implementación de la Técnica de los K-Vecinos en un Algoritmo Recomendador para un Sistema de Compras Utilizando NFC y Android;Colombia;0122-6517;2017; JHON FRANCINED HERRERA CUBIDES, OSCAR ARLEY RIVEROS REY, JUAN GUILLERMO ROMERO FAJARDO;
1394;GIIRA; Una Mirada a la Web de los Datos. Caso de Estudio: Consumo de Servicios CKAN;Colombia;0121-750X;2017; JHON FRANCINED HERRERA CUBIDES, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; A linked and open dataset from a network of learning repositories on organic agriculture;Reino Unido;1467-8535;2017; SALVADOR SANCHEZ ALONSO;
1394;GIIRA; Modelo ontológico basado en web of confianza para analizar el uso de recursos en entorno de aprendizaje;Colombia;1692-1798;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, ADRIANA CAROLINA GOMEZ ACOSTA, CAMILO ALEJANDRO VALENCIA MARTINEZ;
1394;GIIRA; Method of auto-configuration for corporate proxies;Colombia;1900-3102;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO;
1394;GIIRA; Una mirada a la Web de los Datos. Caso de estudio: Consumo de servicios CKAN;Colombia;0121-750X;2017; PAULO ALONSO GAONA GARCIA, JHON FRANCINED HERRERA CUBIDES, KEVIN STEVEN GORDILLO ORJUELA;
1394;GIIRA; Trends and challenges of visual search interfaces in digital libraries and repositories;Reino Unido;0264-0473;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, DAVID MARTIN MONCUNILL;
1394;GIIRA; Exploring the Relevance of Europeana Digital Resources: Preliminary Ideas on Europeana Metadata Quality;Colombia;0120-0976;2017; PAULO ALONSO GAONA GARCIA, SALVADOR SANCHEZ ALONSO;
1394;GIIRA; El proceso de conurbacion Bogotá¿Soacha y sus implicaciones en la movilidad en el municipio de Soacha;;0123-580X;2017; JAVIER FELIPE MONCADA SANCHEZ;
1394;GIIRA; Traffic model for the interconnection of networks and operators using MPLS-TE;Colombia;0121-1129;2017; JUAN MANUEL SANCHEZ CESPEDES, OCTAVIO SALCEDO PARRA, CARLOS MARIO RESTREPO VELEZ;
1394;GIIRA; Analysis of security mechanisms based on clusters IoT environments;España;1989-1660;2017; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, JUAN DAVID PRIETO RODRIGUEZ, YURI VANESSA NIETO ACEVEDO;
1394;GIIRA; INFLUENCE OF INTELLECTUAL PROPERTY ON THE ECONOMICS STRUCTURE OF SOFTWARE MARKET;Corea del Sur;2233-9299;2016; YURI VANESSA NIETO ACEVEDO, CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; Software Architecture for the Automation of Business Rules during the reception of Credit Applications in Financial Institutions;Corea del Sur;1975-9320;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO;
1394;GIIRA; Software Architecture for the Automation of Business Rules during the reception of Credit Applications in Financial Institutions;Corea del Sur;1975-9320;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO;
1394;GIIRA; SOFTWARE ARCHITECTURE FOR THE AUTOMATION OF BUSINESS RULES DURING THE RECEPTION OF CREDIT APPLICATIONS IN FINANCIAL INSTITUTIONS;Corea del Sur;2233-9299;2016; YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO, CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; Influence of Intellectual Property on the Economic Structure of Software Market;Corea del Sur;1975-9320;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO;
1394;GIIRA; Web application based in gamification for non-programmed decision making;Corea del Sur;2092-8637;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, JAVIER ALBADAN ROMERO;
1394;GIIRA; Influence of Intellectual Property on the Economic Structure of Software Market;Corea del Sur;1975-9320;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, YURI VANESSA NIETO ACEVEDO;
1394;GIIRA; A personal knowledge management metamodel based on semantic analysis and social information;Colombia;1432-7643;2016; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Influence of learning styles on social structures in online learning environments;Reino Unido;0007-1013;2016; SALVADOR SANCHEZ ALONSO;
1394;GIIRA; Hacia la construcción de un modelo predictivo de deserción académica basado en técnicas de minería de datos;Colombia;0124-2253;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; Aproximación al Modelo de Estimación Para El Uso De Agua Del Rio Bogotá, Basado En El Análisis De Vertimientos En Aguas Superficiales;;0124-2253;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; Aproximación al Modelo de Estimación Para El Uso De Agua Del Rio Bogotá, Basado En El Análisis De Vertimientos En Aguas Superficiales;;0124-2253;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Hacia la construcción de un modelo predictivo de deserción académica basado en técnicas de minería de datos;Colombia;0124-2253;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Study of the GaN Semiconductor Effect as a thin First layer of a Two Layers Solar Cell without Diffusion Doping Technique;Turquía;1309-0127;2016; JUAN MANUEL SANCHEZ CESPEDES, DARIO AMAYA HURTADO, OLGA LUCIA RAMOS SANDOVAL;
1394;GIIRA; Experimental Analysis for the Use of Solid Waste Ordinary Organic Fraction, Case Study Market in Bogota, Colombia;;0973-6077;2016; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, MARTHA CUSTODIA LAMPREA ZONA;
1394;GIIRA; Application of a Proposed Methodology for Estimating Natural Gas in a landfill. Case Study Landfill Juana, Bogota, Colombia;;0973-6077;2016; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, ELIZAROVA URREGO MARTINEZ;
1394;GIIRA; Analysis of the Main ICT International Indicators and its Insidence on the Measurement of ICT Public Policies Value Chain in Society;Pakistán;1818-5800;2016; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, CESAR AUGUSTO HERNANDEZ SUAREZ;
1394;GIIRA; Technical feasibility analysis to integrate pilot test of desk as a Service on Computational Laboratory in Academic Environments;Corea del Sur;2233-9310;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, JOAQUIN FERNANDO SANCHEZ CIFUENTES;
1394;GIIRA; Social4all: Definition of specific adaptations in Web applications to improve accessibility;Reino Unido;0920-5489;2016; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; MOVPSO: Vortex Multi-Objective Particle Swarm Optimization;;1568-4946;2016; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Technical feasibility analysis to integrate pilot test of desk as a Service on Computational Laboratory in Academic Environments;Corea del Sur;2233-9310;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, JOAQUIN FERNANDO SANCHEZ CIFUENTES;
1394;GIIRA; PRINCIPALES INDICADORES EN CIENCIA, TECNOLOGÍA E INNOVACIÓN Y SU CAPACIDAD EN MEDIR EL IMPACTO DE LAS POLÍTICAS PÚBLICAS;;1657-8236;2016; NANCY YANETH GELVEZ GARCIA;
1394;GIIRA; Statistical Analysis of the Multiobjective Optimization Algorithm Based on a Model of Particles With Vorticity Behavior;;1432-7643;2016; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Índices de calidad en cuerpos de agua superficiales en la planificación de los recursos hídricos;Colombia;2145-549X;2016; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, JORGE ANTONIO SERNA MOSQUERA;
1394;GIIRA; Implementation of a Series Resonant Inverter to Improve Fluorescent Lamp Efficiency;Colombia;1909-3667;2016; NANCY YANETH GELVEZ GARCIA;
1394;GIIRA; Lenguaje de dominio especifico para configuración de dispositivos de redes;Colombia;1900-3102;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Lenguaje de dominio especifico para configuración de dispositivos de redes;Colombia;1900-3102;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA;
1394;GIIRA; Modelo ontológico para la predicción de ataques informáticos a partir de Honeynets virtualizadas;Colombia;2145-549X;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, JULIO BARON VELANDIA;
1394;GIIRA; Assessment model in a selection process based in gamification;Estados Unidos;1548-0992;2016; CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, JAVIER ALBADAN ROMERO;
1394;GIIRA; Navigation and Visualization of Knowledge Organization Systems using Virtual Reality Glasses;Estados Unidos;1548-0992;2016; PAULO ALONSO GAONA GARCIA, DAVID MARTIN MONCUNILL, KEVIN STEVEN GORDILLO ORJUELA;
1394;GIIRA; Assessment model in a selection process based in gamification;Estados Unidos;1548-0992;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, JAVIER ALBADAN ROMERO;
1394;GIIRA; Aplicación del método Kanban a un software CRM basado en plataforma Open Source Vtiger;Colombia;1900-3102;2016; MARIA FERNANDA BOTIA MENDIVELSO, MARIA TERESA SUAREZ VALDERRAMA, OSWALDO ALBERTO ROMERO VILLALOBOS;
1394;GIIRA; BUSSINESS RULES MODEL FOR THE AUTOMATION IN THE RECIEPT OF CREDIT APPLICATIONS BY FINANCIAL INSTITUTIONS BASED ON ARCHIMATE;España;1548-0992;2016; YURI VANESSA NIETO ACEVEDO, CARLOS ENRIQUE MONTENEGRO MARIN, JOSE FERNANDO LOPEZ QUINTERO, CLAUDIO CAMILO GONZALEZ CLAVIJO;
1394;GIIRA; Comparison of neural network topologies for the classification of frogs by their songs;;1432-7643;2016; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Navigation and Visualization of Knowledge Organization Systems Using Virtual Reality Glasses;;1548-0992;2016; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Editorial Notes;Colombia;2248-762X;2016; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Alternative Development for Data Migration Using Dynamic Query Generation;Estados Unidos;1407-7493;2016; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Softwareland Chronicles: A Software Development Meta-Process Proposal;;2255-8691;2016; RUBEN ARISTIDES GONZALEZ CRESPO;
1394;GIIRA; Selection and Use of Search Mechanisms in Learning Object Repositories: the Case of Organic.Edunet;España;1932-8540;2016; PAULO ALONSO GAONA GARCIA, DAVID MARTIN MONCUNILL, SALVADOR SANCHEZ ALONSO;
1394;GIIRA; Editor Notes;Colombia;2248-762X;2016; CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; Variables más influyentes en la calidad del agua del río Bogotá mediante análisis de datos;Colombia;2145-549X;2016; PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
1394;GIIRA; El contaminante PM10 y el impacto en la salud en la localidad de Tunjuelito;Colombia;2248-4728;2016; OSWALDO ALBERTO ROMERO VILLALOBOS, DIANA KATHERINE SARMIENTO SANCHEZ, DENNIS MARYITH RODRIGUEZ ARRIERO;
